2022-12-19,PO0247,IT27,Forceps,Nursing Department,15,EA,20,300,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,11,14,Becton Dickinson,390,EA,EA,1
2021-06-14,PO0248,IT28,Surgical Table,Radiology Department,1600,EA,40,64000,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,20,13,General Electric,350,EA,EA,1
2022-05-22,PO0249,IT29,Utility Table,Surgical Department,60,EA,36,2160,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,14,42,Medtronic PLC,335,EA,EA,1
2021-05-13,PO0250,IT30,Instrument Table,Nursing Department,60,EA,27,1620,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,9,22,Siemens Healthineers,307,EA,EA,1
2022-11-26,PO0251,IT31,Ventilator,Nursing Department,3000,EA,8,24000,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,20,7,Johnson & Johnson,301,EA,EA,1
2022-11-26,PO0251,IT31,Ventilator,Nursing Department,3000,EA,8,24000,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,20,7,Johnson & Johnson,301,EA,EA,1
2021-10-29,PO0252,IT32,Mayo Stands,Surgical Department,85,EA,14,1190,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,6,91,Teleflex,315,EA,EA,1
2021-12-20,PO0253,IT33,Kickbuckets,Surgical Department,15,EA,15,225,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,15,37,3M Company,372,EA,EA,1
2021-10-15,PO0254,IT34,Arm Supports,Radiology Department,5,EA,20,100,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,16,29,Terumo,351,EA,EA,1
2021-07-22,PO0255,IT35,Medical Syringe Infusion,Nursing Department,250,EA,26,6500,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,18,23,Nipro,347,EA,EA,1
2021-08-02,PO0256,IT36,Pacemakers,Paramedical Department,1200,EA,24,28800,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,3,37,Poly Medicure Ltd,318,EA,EA,1
2022-10-13,PO0257,IT37,Defibrillators,Surgical Department,1500,EA,22,33000,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,14,61,Ribbel International Ltd,378,EA,EA,1
2021-08-06,PO0258,IT38,Wheelchairs,Paramedical Department,80,EA,48,3840,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,18,17,Advin Healthcare,324,EA,EA,1
2021-08-06,PO0258,IT38,Wheelchairs,Paramedical Department,80,EA,48,3840,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,18,17,Advin Healthcare,324,EA,EA,1
2022-03-15,PO0259,IT39,Traction Equipment,Surgical Department,165,EA,42,6930,V305,Toyon Associates Inc,Yes,1019,lacus curabitur at ipsum,FP,2021-12-30,2022-05-14,17,12,Aegis Lifesciences Private Limited,398,EA,EA,1
2021-11-23,PO0260,IT40,Needle Holder,Nursing Department,25,EA,3,75,V425,Healthcare IP,Yes,1020,venenatis turpis enim blandit,FP,2021-11-16,2022-08-19,13,95,Smiths Medical,365,EA,EA,1
2022-08-10,PO0261,IT41,Medicine Cup,Paramedical Department,5,EA,32,160,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,12,84,Cardinal Health,372,EA,EA,1
2022-08-28,PO0262,IT42,Gauze,Nursing Department,7,EA,33,231,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,24,10,Becton Dickinson,390,EA,EA,1
2022-05-27,PO0263,IT43,Forceps,Surgical Department,15,EA,27,405,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,6,76,General Electric,350,EA,EA,1
2021-10-02,PO0264,IT44,Trays,Surgical Department,10,EA,30,300,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,20,67,Medtronic PLC,335,EA,EA,1
2022-10-05,PO0265,IT45,Cotton Swabs,Nursing Department,1,EA,8,8,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,4,60,Siemens Healthineers,307,EA,EA,1
2021-04-03,PO0266,IT46,Surgical lights,Paramedical Department,2000,EA,39,78000,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,17,75,Johnson & Johnson,301,EA,EA,1
2021-11-30,PO0267,IT47,Anesthesia machine,Surgical Department,875,EA,12,10500,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,13,14,Teleflex,315,EA,EA,1
2022-04-17,PO0268,IT48,Walkers,Radiology Department,20,EA,23,460,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,21,95,3M Company,372,EA,EA,1
2021-09-05,PO0269,IT49,Tourniquet,Paramedical Department,260,EA,41,10660,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,20,85,Terumo,351,EA,EA,1
2021-08-11,PO0270,IT50,Splints,Paramedical Department,12,EA,28,336,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,21,74,Nipro,347,EA,EA,1
2022-05-21,PO0271,IT51,Slings,Paramedical Department,7,EA,30,210,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,14,60,Poly Medicure Ltd,318,EA,EA,1
2022-05-21,PO0271,IT51,Slings,Paramedical Department,7,EA,30,210,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,14,60,Poly Medicure Ltd,318,EA,EA,1
2022-07-30,PO0272,IT52,ECG Machine,Surgical Department,300,EA,38,11400,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,24,82,Ribbel International Ltd,378,EA,EA,1
2022-07-12,PO0273,IT53,Nebulizers,Nursing Department,15,EA,7,105,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,22,31,Advin Healthcare,324,EA,EA,1
2021-04-05,PO0274,IT54,Sutures,Surgical Department,12,EA,41,492,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,22,23,Aegis Lifesciences Private Limited,398,EA,EA,1
2021-08-08,PO0275,IT55,Braces,Surgical Department,60,EA,19,1140,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,4,41,Smiths Medical,365,EA,EA,1
2021-05-21,PO0276,IT1,Stethscope,Nursing Department,150,EA,1,150,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,21,48,Johnson & Johnson,301,EA,EA,1
2021-08-14,PO0277,IT2,Scissor,Paramedical Department,5,EA,34,170,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,21,64,Teleflex,315,EA,EA,1
2021-05-19,PO0278,IT3,Stretcher,Surgical Department,2000,EA,12,24000,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,21,96,3M Company,372,EA,EA,1
2021-11-23,PO0279,IT4,Magnifier,Surgical Department,8,EA,2,16,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,2,99,Terumo,351,EA,EA,1
2021-09-12,PO0280,IT5,Weighing Scale,Nursing Department,20,EA,23,460,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,2,93,Nipro,347,EA,EA,1
2022-08-18,PO0281,IT6,Torch,Nursing Department,5,EA,34,170,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,2,76,Poly Medicure Ltd,318,EA,EA,1
2022-10-29,PO0282,IT7,Face Mask,Paramedical Department,1,EA,40,40,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,10,39,Ribbel International Ltd,378,EA,EA,1
2021-12-26,PO0283,IT8,First Aid Kit,Nursing Department,10,EA,34,340,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,15,72,Advin Healthcare,324,EA,EA,1
2021-10-02,PO0284,IT9,Gloves,Surgical Department,2,EA,49,98,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,16,17,Aegis Lifesciences Private Limited,398,EA,EA,1
2022-04-06,PO0285,IT10,Scalpel,Surgical Department,5,EA,1,5,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,13,46,Smiths Medical,365,EA,EA,1
2021-11-05,PO0286,IT11,Microscope,Nursing Department,1200,EA,42,50400,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,1,94,Cardinal Health,372,EA,EA,1
2021-11-05,PO0286,IT11,Microscope,Nursing Department,1200,EA,42,50400,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,1,94,Cardinal Health,372,EA,EA,1
2022-04-25,PO0287,IT12,Otoscope,Nursing Department,150,EA,8,1200,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,20,68,Becton Dickinson,390,EA,EA,1
2021-09-20,PO0288,IT13,Thermometer,Paramedical Department,35,EA,7,245,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,20,7,General Electric,350,EA,EA,1
2022-07-02,PO0289,IT14,Saline Bag,Outpatient Department,12,EA,11,132,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,22,39,Medtronic PLC,335,EA,EA,1
2021-07-27,PO0290,IT15,Syringe,Paramedical Department,35,EA,21,735,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,22,99,Siemens Healthineers,307,EA,EA,1
2022-04-03,PO0291,IT16,X-ray Machine,Surgical Department,2000,EA,12,24000,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,13,96,Johnson & Johnson,301,EA,EA,1
2022-03-26,PO0292,IT17,Bandag,Surgical Department,2,EA,21,42,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,5,95,Teleflex,315,EA,EA,1
2022-08-30,PO0293,IT18,Crutches,Outpatient Department,13,EA,46,598,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,23,82,3M Company,372,EA,EA,1
2022-08-30,PO0293,IT18,Crutches,Outpatient Department,13,EA,46,598,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,23,82,3M Company,372,EA,EA,1
2022-08-05,PO0294,IT19,Plaster,Nursing Department,10,EA,43,430,V305,Toyon Associates Inc,Yes,1019,lacus curabitur at ipsum,FP,2021-12-30,2022-05-14,16,2,Terumo,351,EA,EA,1
2022-10-29,PO0295,IT20,Cotton Wool,Radiology Department,10,EA,44,440,V425,Healthcare IP,Yes,1020,venenatis turpis enim blandit,FP,2021-11-16,2022-08-19,13,2,Nipro,347,EA,EA,1
2022-09-24,PO0296,IT21,Surgical Mask,Nursing Department,1,EA,37,37,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,16,30,Poly Medicure Ltd,318,EA,EA,1
2022-05-24,PO0297,IT22,Oxygen Mask,Outpatient Department,12,EA,24,288,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,19,80,Ribbel International Ltd,378,EA,EA,1
2021-12-20,PO0298,IT23,Dropper,Surgical Department,1,EA,34,34,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,16,70,Advin Healthcare,324,EA,EA,1
2022-02-11,PO0299,IT24,Needle,Radiology Department,5,EA,48,240,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,1,28,Aegis Lifesciences Private Limited,398,EA,EA,1
2021-11-19,PO0300,IT25,Cane,Surgical Department,10,EA,46,460,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,9,28,Smiths Medical,365,EA,EA,1
2021-09-25,PO0301,IT26,Surgical Clamps,Paramedical Department,35,EA,45,1575,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,15,61,Cardinal Health,372,EA,EA,1
2022-08-08,PO0302,IT27,Forceps,Nursing Department,15,EA,12,180,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,11,14,Becton Dickinson,390,EA,EA,1
2021-12-06,PO0303,IT28,Surgical Table,Surgical Department,1600,EA,46,73600,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,20,13,General Electric,350,EA,EA,1
2021-05-18,PO0304,IT29,Utility Table,Nursing Department,60,EA,37,2220,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,14,42,Medtronic PLC,335,EA,EA,1
2022-08-07,PO0305,IT30,Instrument Table,Paramedical Department,60,EA,32,1920,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,9,22,Siemens Healthineers,307,EA,EA,1
2022-07-14,PO0306,IT31,Ventilator,Outpatient Department,3000,EA,19,57000,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,20,7,Johnson & Johnson,301,EA,EA,1
2022-07-14,PO0306,IT31,Ventilator,Outpatient Department,3000,EA,19,57000,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,20,7,Johnson & Johnson,301,EA,EA,1
2022-01-29,PO0307,IT32,Mayo Stands,Nursing Department,85,EA,5,425,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,6,91,Teleflex,315,EA,EA,1
2021-09-10,PO0308,IT33,Kickbuckets,Nursing Department,15,EA,46,690,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,15,37,3M Company,372,EA,EA,1
2021-05-22,PO0309,IT34,Arm Supports,Surgical Department,5,EA,34,170,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,16,29,Terumo,351,EA,EA,1
2022-12-03,PO0310,IT35,Medical Syringe Infusion,Paramedical Department,250,EA,39,9750,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,18,23,Nipro,347,EA,EA,1
2021-08-08,PO0311,IT36,Pacemakers,Nursing Department,1200,EA,38,45600,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,3,37,Poly Medicure Ltd,318,EA,EA,1
2022-08-14,PO0312,IT37,Defibrillators,Surgical Department,1500,EA,4,6000,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,14,61,Ribbel International Ltd,378,EA,EA,1
2022-05-21,PO0313,IT38,Wheelchairs,Paramedical Department,80,EA,31,2480,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,18,17,Advin Healthcare,324,EA,EA,1
2022-05-21,PO0313,IT38,Wheelchairs,Paramedical Department,80,EA,31,2480,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,18,17,Advin Healthcare,324,EA,EA,1
2022-11-15,PO0314,IT39,Traction Equipment,Nursing Department,165,EA,6,990,V305,Toyon Associates Inc,Yes,1019,lacus curabitur at ipsum,FP,2021-12-30,2022-05-14,17,12,Aegis Lifesciences Private Limited,398,EA,EA,1
2022-03-01,PO0315,IT40,Needle Holder,Paramedical Department,25,EA,9,225,V425,Healthcare IP,Yes,1020,venenatis turpis enim blandit,FP,2021-11-16,2022-08-19,13,95,Smiths Medical,365,EA,EA,1
2022-07-22,PO0316,IT41,Medicine Cup,Nursing Department,5,EA,20,100,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,12,84,Cardinal Health,372,EA,EA,1
2022-05-01,PO0317,IT42,Gauze,Outpatient Department,7,EA,32,224,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,24,10,Becton Dickinson,390,EA,EA,1
2021-06-05,PO0318,IT43,Forceps,Paramedical Department,15,EA,16,240,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,6,76,General Electric,350,EA,EA,1
2021-04-30,PO0319,IT44,Trays,Surgical Department,10,EA,50,500,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,20,67,Medtronic PLC,335,EA,EA,1
2022-12-14,PO0320,IT45,Cotton Swabs,Nursing Department,1,EA,6,6,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,4,60,Siemens Healthineers,307,EA,EA,1
2022-01-20,PO0321,IT46,Surgical lights,Surgical Department,2000,EA,22,44000,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,17,75,Johnson & Johnson,301,EA,EA,1
2021-11-23,PO0322,IT47,Anesthesia machine,Nursing Department,875,EA,47,41125,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,13,14,Teleflex,315,EA,EA,1
2022-01-01,PO0323,IT48,Walkers,Paramedical Department,20,EA,8,160,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,21,95,3M Company,372,EA,EA,1
2021-08-07,PO0324,IT49,Tourniquet,Surgical Department,260,EA,28,7280,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,20,85,Terumo,351,EA,EA,1
2022-04-06,PO0325,IT50,Splints,Surgical Department,12,EA,14,168,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,21,74,Nipro,347,EA,EA,1
2022-01-03,PO0326,IT51,Slings,Surgical Department,7,EA,29,203,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,14,60,Poly Medicure Ltd,318,EA,EA,1
2022-01-03,PO0326,IT51,Slings,Surgical Department,7,EA,29,203,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,14,60,Poly Medicure Ltd,318,EA,EA,1
2021-10-27,PO0327,IT52,ECG Machine,Surgical Department,300,EA,42,12600,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,24,82,Ribbel International Ltd,378,EA,EA,1
2021-04-24,PO0328,IT53,Nebulizers,Nursing Department,15,EA,16,240,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,22,31,Advin Healthcare,324,EA,EA,1
2021-10-16,PO0329,IT54,Sutures,Nursing Department,12,EA,19,228,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,22,23,Aegis Lifesciences Private Limited,398,EA,EA,1
2022-04-01,PO0330,IT55,Braces,Nursing Department,60,EA,32,1920,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,4,41,Smiths Medical,365,EA,EA,1
2021-08-31,PO0331,IT1,Stethscope,Outpatient Department,150,EA,10,1500,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,21,48,Johnson & Johnson,301,EA,EA,1
2022-06-16,PO0332,IT2,Scissor,Surgical Department,5,EA,50,250,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,21,64,Teleflex,315,EA,EA,1
2022-10-17,PO0333,IT3,Stretcher,Nursing Department,2000,EA,15,30000,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,21,96,3M Company,372,EA,EA,1
2021-10-03,PO0334,IT4,Magnifier,Radiology Department,8,EA,9,72,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,2,99,Terumo,351,EA,EA,1
2021-04-04,PO0335,IT5,Weighing Scale,Surgical Department,20,EA,37,740,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,2,93,Nipro,347,EA,EA,1
2021-10-16,PO0336,IT6,Torch,Outpatient Department,5,EA,1,5,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,2,76,Poly Medicure Ltd,318,EA,EA,1
2022-07-04,PO0337,IT7,Face Mask,Surgical Department,1,EA,8,8,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,10,39,Ribbel International Ltd,378,EA,EA,1
2021-06-09,PO0338,IT8,First Aid Kit,Paramedical Department,10,EA,31,310,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,15,72,Advin Healthcare,324,EA,EA,1
2022-01-27,PO0339,IT9,Gloves,Outpatient Department,2,EA,4,8,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,16,17,Aegis Lifesciences Private Limited,398,EA,EA,1
2021-04-24,PO0340,IT10,Scalpel,Surgical Department,5,EA,5,25,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,13,46,Smiths Medical,365,EA,EA,1
2021-05-03,PO0341,IT11,Microscope,Radiology Department,1200,EA,2,2400,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,1,94,Cardinal Health,372,EA,EA,1
2021-05-03,PO0341,IT11,Microscope,Radiology Department,1200,EA,2,2400,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,1,94,Cardinal Health,372,EA,EA,1
2021-10-31,PO0342,IT12,Otoscope,Surgical Department,150,EA,37,5550,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,20,68,Becton Dickinson,390,EA,EA,1
2022-08-28,PO0343,IT13,Thermometer,Nursing Department,35,EA,41,1435,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,20,7,General Electric,350,EA,EA,1
2022-10-07,PO0344,IT14,Saline Bag,Surgical Department,12,EA,37,444,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,22,39,Medtronic PLC,335,EA,EA,1
2022-11-22,PO0345,IT15,Syringe,Surgical Department,35,EA,31,1085,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,22,99,Siemens Healthineers,307,EA,EA,1
2021-09-07,PO0346,IT16,X-ray Machine,Surgical Department,2000,EA,21,42000,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,13,96,Johnson & Johnson,301,EA,EA,1
2022-09-29,PO0347,IT17,Bandag,Nursing Department,2,EA,4,8,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,5,95,Teleflex,315,EA,EA,1
2022-07-29,PO0348,IT18,Crutches,Surgical Department,13,EA,15,195,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,23,82,3M Company,372,EA,EA,1
2022-07-29,PO0348,IT18,Crutches,Surgical Department,13,EA,15,195,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,23,82,3M Company,372,EA,EA,1
2022-06-10,PO0349,IT19,Plaster,Surgical Department,10,EA,20,200,V305,Toyon Associates Inc,Yes,1019,lacus curabitur at ipsum,FP,2021-12-30,2022-05-14,16,2,Terumo,351,EA,EA,1
2021-11-13,PO0350,IT20,Cotton Wool,Paramedical Department,10,EA,23,230,V425,Healthcare IP,Yes,1020,venenatis turpis enim blandit,FP,2021-11-16,2022-08-19,13,2,Nipro,347,EA,EA,1
2022-09-09,PO0351,IT21,Surgical Mask,Nursing Department,1,EA,20,20,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,16,30,Poly Medicure Ltd,318,EA,EA,1
2021-04-04,PO0352,IT22,Oxygen Mask,Surgical Department,12,EA,47,564,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,19,80,Ribbel International Ltd,378,EA,EA,1
2022-09-16,PO0353,IT23,Dropper,Surgical Department,1,EA,12,12,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,16,70,Advin Healthcare,324,EA,EA,1
2022-09-22,PO0354,IT24,Needle,Surgical Department,5,EA,1,5,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,1,28,Aegis Lifesciences Private Limited,398,EA,EA,1
2022-09-09,PO0355,IT25,Cane,Nursing Department,10,EA,1,10,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,9,28,Smiths Medical,365,EA,EA,1
2021-08-25,PO0356,IT26,Surgical Clamps,Paramedical Department,35,EA,46,1610,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,15,61,Cardinal Health,372,EA,EA,1
2022-10-04,PO0357,IT27,Forceps,Paramedical Department,15,EA,43,645,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,11,14,Becton Dickinson,390,EA,EA,1
2022-01-17,PO0358,IT28,Surgical Table,Surgical Department,1600,EA,42,67200,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,20,13,General Electric,350,EA,EA,1
2021-09-15,PO0359,IT29,Utility Table,Radiology Department,60,EA,25,1500,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,14,42,Medtronic PLC,335,EA,EA,1
2021-10-28,PO0360,IT30,Instrument Table,Nursing Department,60,EA,25,1500,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,9,22,Siemens Healthineers,307,EA,EA,1
2021-09-23,PO0361,IT31,Ventilator,Surgical Department,3000,EA,9,27000,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,20,7,Johnson & Johnson,301,EA,EA,1
2021-09-23,PO0361,IT31,Ventilator,Surgical Department,3000,EA,9,27000,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,20,7,Johnson & Johnson,301,EA,EA,1
2021-10-01,PO0362,IT32,Mayo Stands,Surgical Department,85,EA,35,2975,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,6,91,Teleflex,315,EA,EA,1
2022-04-24,PO0363,IT33,Kickbuckets,Paramedical Department,15,EA,45,675,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,15,37,3M Company,372,EA,EA,1
2021-07-13,PO0364,IT34,Arm Supports,Surgical Department,5,EA,41,205,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,16,29,Terumo,351,EA,EA,1
2021-05-03,PO0365,IT35,Medical Syringe Infusion,Paramedical Department,250,EA,16,4000,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,18,23,Nipro,347,EA,EA,1
2022-10-14,PO0366,IT36,Pacemakers,Paramedical Department,1200,EA,49,58800,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,3,37,Poly Medicure Ltd,318,EA,EA,1
2021-09-28,PO0367,IT37,Defibrillators,Paramedical Department,1500,EA,1,1500,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,14,61,Ribbel International Ltd,378,EA,EA,1
2021-05-03,PO0368,IT38,Wheelchairs,Surgical Department,80,EA,33,2640,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,18,17,Advin Healthcare,324,EA,EA,1
2021-05-03,PO0368,IT38,Wheelchairs,Surgical Department,80,EA,33,2640,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,18,17,Advin Healthcare,324,EA,EA,1
